,0
747,의태법  반복법  열거법  과장법  점층법  점강법  비교법  대조법  억양법  연쇄법  영탄법... 포럼  토론  회의  컨벤션  컨퍼런스  공청회  청문회  인터뷰  협상  세미나  브레인스토밍  말하기 방식
748,"&quot;최고의 답변&quot;이라는 설정이 중요한 것이 아니라, 위에 사진처럼 개의 주제로 문장의 샘플링을... 브레인스토밍을 거쳐, 따라하기라는 파트로 각 페이지가 구성되어 있습니다. 개의 주요 답변을... "
749,"리듬과 반복 - 에포크수업 혼합연령 학급구성 자유놀이 - 상상놀이 중시 라이겐 오이리트미 작업... 공동주제망(브레인스토밍 통해), 질문목록 전개 - 현장견학 등 마무리 - 전시회 및 발표 레지오 에밀리아 접근법... "
750,수강자 개개인의 특성이나 흥미 등을 파악하지 못하면 틀에 박힌 듯이 반복되는 문답이 될 우려가 있고... 브레인스토밍 특정한 주제나 문제점에 대하여 학습자들이 자기의 의견이나 아이디어를 자유롭게... 
751,"이렇게 주제 의식이 어느 정도 형성되었고, 이제 글이 금방이라도 튀어나올 것처럼 손가락이 간지럽다면, 브레인스토밍을 해보자. 별 거 없다. 그냥 생각나는 대로 글을 빠르게 써보는 것이다. 의식의 검열을... "
752,"토의 주제 부여 - 역할 분담 : 교사는 관리자, 안내자, 제안자 - 토의 방법 : 원탁토의, 패널, 심포지엄... 아이디어 구상하기(브레인스토밍, 로직트리, 연관도 등) ㄹ. 프로토타입 만들기 ㅁ. 테스트 하기 일차... "
753,등에 관한 다양한 주제 를 담고 있습니다. WFTA를 정의 내리면 다음과 같아요. WFTA는 세계 여러 나라의 전래동화를 &quot;모험(Adventure)&quot;이라는 개념으로 재구성한 Kids English Program입니다 브레인스토밍... 
754,그 사람 다음 표현할 대상을 브레인스토밍 기법(주제에 AAFC 대해 생각나는 대로 아이디어를 많이... 《처음에는 `생각하고 표현하는 반복되는 과정'에 시간이 많이 소요되지만 이러한 과정을 통해 제자들의... 
755,"부분이 있을 수 있는데, 그게 뭔지 모르니 그냥 내 스타일로 쓰고 쓰고 무한반복을 하게 되요. 그래서... 같은 주제로 다시 써보고 선생님께 교정을 받으세요) 아 그리구요^^ 브레인스토밍의 문제가 가장... "
756,"제 단계 개선, 조치(Act) : 어떤 교훈을 얻었는지 알아보고, 필요하면 환경을 변화시켜 실험을 반복한... 여러 주제에 관하여 브레인스토밍이나 다양한 접근법을 통해 많은 아이디어를 내고 평가한다. 작은... "
757,년내내 드라마 시청률에 따라 주가가 박스권에서 오르락내리락만 반복했습니다. 마치 게임주처럼 출시되면 기대감에 오른다는 느낌까지 받았습니다. 코로나 사태가 오자 분위기가 반전되었습니다. 언택트주로... 
758,관련된 주제를 정해 발표함 (소프트웨어 프로그램 개발반 : 자율동아리) 컴퓨터 프로그램 앱 관련 기본... '환경보호 실천사례 글쓰기'활동에서는 모둠별 브레인스토밍을 통해 얻은 아이디어를 자신의 상황에... 
759,주제 : 씽크와이즈(마인드맵 프로그램) 입문 강의 시간 : ..(금)  - pm 방식 : 줌 강의 준비사항... 만들어줘서 브레인스토밍에 너무나 용이하죠. ✔ 박스 선택하고 space 입력 - 엔터 - 스페이스 - 입력 반복!... 
760,"자료 수집과 정리 검색, 관찰, 브레인스토밍 등 다양한 방법을 통해 주제와 관련된 내용을 수집... 보기에서 반복된 단어, 키워드를 보고 어느 영역인지 생각하고 본문에서 중심부분 찾아가며 분류(표시)하며... "
761,그래서 이번에도 브레인라이팅으로 우리가 정한 주제에 대해 어떤 해결방안들이 있을까 찾아보았습니다. 브레인라이팅 의미 및 진행방법 브레인스토밍과 유사한 아이디에이션 테크닉. 규칙은 ‘말을 하지 말... 
762,)가운데 칸에 핵심주제(최종목표)를 써넣고 나머지 칸에 핵심주제의 하부 목표를 적는다. ) 칸의... 사회적 기술 센터 자주 발생하는 문제 상황을 브레인스토밍 합니다. 그리고 가장 급하고 중요하다고... 
763,"- 취업과 기획서, 보고서 쓸때 글쓰기 능력이 필요함 -짜집기 금지, 표준어를 써야 한다 -동어반복(의미... 재발견 -브레인 스토밍 &quot;내가 보는 시각이 나의 세계이다.&quot; #글쓰기 #성찰과표현 첨부파일 ot 성찰과... "
764,"이번 교육의 주제는 '디자인 씽킹'으로, &lt;함께 일하는 재단&gt; 전략 추진실의 이원태 실장님께서 강의를... 셋째, '상상'을 통해 어떻게 그것을 해결할지 자유롭게 브레인스토밍 합니다. 넷째, '원형'이라 불리는... "
765,"~회 반복 &lt; 개인소집단에서 유용한 방법 &gt; - 마인드 맵(Mind Map), 브레인스토밍(Brainstorming), 브레인라... 발언 - 주제는 구체적으로 설정 - 화이트보드나 A 용지를 준비 - 서로 마주보고 착석 - 리더와 서기... "
766,것이 브레인스토밍이라고 생각했어요. 쉬운 질문이라도 평소에 생각해 보지 않은 것에 대한 질문을... 강으로 이루어진 강의에는 아이엘츠 스피킹 시험에서 나올 수 있는 주제를 거의 다 포함하는 것 같아요.... 
767,) 동기유발(브레인스토밍) 브레인스토밍은 학습주제에 대한 학생들의 언어와 지식을 끌어내고 더... 이러한 방식의 이점은 담화를 한계 없이 계속해서 반복재생할 수 있고 원어민 발음을 들을 수 있다는... 
768,"작년은 '반복하다'였습니다. 과연 올해는!? 올해는 바로 이겁니다. 정말 그냥 네모 한장이 나와버렸어요 ㅋㅋ.. 처음에는 모든 그룹들이 어떻게 해야할지 갈피를 잡지못했지만, 바로 브레인 스토밍을... "
769,"정신'이 주제입니다. 월 일 창원시 마산회원구 양덕동 경남도민일보 강당에서 있었습니다. 강의는... 브레인스토밍, 고객 조사, 경진대회, 모방(reverse engineering) 등등입니다. 유명한 노리단의 폐자재 활용... "
770,브레인스토밍을 통해 다양한 질문을 검토하면서 적절한 질문을 만드는 것이 좋다. 교육과정과 학습내용을 충분히 이해하고 교사 스스로 고민하며 묵상할 때 좋은 질문을 만들 수 있다. ) 출발질문: 학습 주제와... 
771,"어떤 주제이건 충분한 글쓰기 실력이 쌓여있는 친구들이라면 문제없겠지만, 글쓰기 영역은 그냥... 이때, 쓸 어휘도 내용도 브레인스토밍하여 구조와 짜임새를 간단하게나마 미리 생각해 보는 게... "
772,지겹 도록 반복되는 이야기를 하는 회의에서 사람들은 회의를 마무리하며 문밖으로 나서는 순간... '워크숍'이라는 단어의 일반적인 의미 ·쟁점에 대한 그룹 토론 ·브레인스토밍과 조직화를 위한 그룹 내... 
773,브레인 스토밍 과정에서 좀 더 많은 역할을 이끌어 냈어야 했다. 우리 반은 명이기 때문에 개 조금... &quot;여러분 우리가 다 기억 못하는데 왜 마인드맵만 기억할 수 있을까요?&quot; 반복해서 했기 때문이라는... 
774,"- 아이디어 발상법 - 브레인 스토밍 구체적인 주제, 자유 발언(비판 엄금) 리더서기구성원 자유분방함 질보다 양 아이디어의 조합개선재창조 - 브레인 라이팅(..법) 브레인 스토밍의 단점(개인이... "
775,활성화 브레인스토밍 시작 보조 자료 게임 대화 어휘 활동 읽기 예시) 길 찾기 교사는 학생들에게 지도를 보면서 길을 묻고 대답하는 표현을 들려준다. 교사는 학생들에게 과업의 주제와 목표를... 
776,"글의 주제 고르기 (지문, 총 문제) 독해 부분 - 긴 글 독해 (지문 문제, 총 문제) 총 문항 분... 넘어간다 (브레인스토밍) -. 기출문제 세모는 헷갈린거 쓰기부분은 저렇게 순서대로 숫자표시... "
777,"내용 ) 개관하기: 훑어보는 활동 중심으로 무엇을 이야기하고 있을 건인가 추측, 서명목차반복되는... 브레인스토밍(y 멕긴리) i. 자유롭게 발언하여 다양하고 새로운 아이디어를 창출하려는 기법 ii.... "
778,"생존이란 주제에 대해 깊이있는 고찰을 배울 수 있었다. 먹고 산다는 것은 힘든 일이다. . 전공지식을... 상부에 보고는 팀장이 하고, 팀원들은 이런 브레인스토밍 과정을 통해 안건을 도출한다. . 회사 정책이... "
779,"단순 리딩이 아닌 단원별 학습내용에 대해 마인드맵브레인스토밍 등을 이용, 확장해나가며 생각하는... 네이티브 아이들처럼 받아들일 수 있도록 반복학습은 물론, 챕터 당 주제에 맞는 리더스를 찾아... "
780,"근데 리스닝처럼 다 하진 않았,,,, 풀다가 빡치는 경우가 많았기 때문,,,,ㅎ 특히나 과학 주제는 나랑... 그치만 고쳐지지 않았기때문에 최대한 반복 줄이고 새로운 단어 쓰기+브레인스토밍 하기 연습이... "
781,대안탐색 브레인스토밍 + 목표와 연관이 있는 대안 내가 선택해야 한다. Keyword를 통해 당신의 강점은... 지속적인 반복을 통해서 코치의 책임은 무엇인가? 결과→고객 과정→코치 kg→행동 주제... 
782,브레인스토밍이란 특정한 문제나 주제에 대해 두뇌에서 폭풍이 휘몰아치듯이 생각나는 아이디어를... 그것을 반복하는 과정에서 아이들은 어느 순간 도움 없이도 생각을 표현하고 현실화 할 수 있는 방법을... 
783,"- 알기 쉬운 낱말 사용 - 말하기 불안, 심리적 긴장감, 인지적 부담감 -&gt; 반복 연습 필요. . 회의 절차와... 목적, 주제) 고려 -&gt; 내용 생성하기(생각그물, 브레인스토밍) -&gt; 내용 조직하기(다발짓기, 얼개짜기... "
784,프로젝트 주제로 선정했다. 첫 주차이기도 아직 자세한 기업조사도 들어가기 전이라 다들 무브와 함께 해보고싶은 간략한 아이디어들을 브레인 스토밍 했다. 회의를 거쳐 몇가지 아이디어를 정리하고 다음 주... 
785,"&lt;온라인 회의와 협업·뮤랄과 미로, p&gt; ② 사용시기: 주제 선정 또는 브레인스토밍으로 얻은... ⑤ 온라인 퍼실리테이션: 투표는 여러 번 반복할 수 있다. 이를테면 인 표 방식을 기준점으로 멀티... "
786,그러나 휴가 복귀를 하고 나서도 이 행동은 반복되었습니다. 다시 다음 휴가엔 어떤 음식을 먹을지... 어쩔 때는 브레인스토밍에 한 달의 시간이 걸리기도 한다는군요. 정식으로 사진 교육을 받지 않은 BEN... 
787,제의 감각 윌리엄 더건 지음  윤미나 옮김 비즈니스맵 .. 평점 주요 학습주제인 '자기 완성'과... 우리는 역 브레인스토밍을통해 언제 어디서든 아이디어가 떠오르는 즉시 붙잡을 수 있다. 왓-웍스... 
788,[단계 ] 이 주제에 대해 브레인스토밍을 실시하고 그 결과를 카드나 포스트 잇 노트에 쓴다. 같은... 모든 카드가 테이블 위에 놓여질 때까지 이러한 과정을 반복한다. [단계 ] 각각의 아이디어에 대해 &quot;이... 
789,"브레인 스토밍 : 최대한 많은 아이디어, 타인의 아이디어를 폄하하지 않기(모든아이디어는 모두 필요)... 브레인 라이팅 : 순서대로 돌아가면서 아이디어 발상, 인 내외, 아이디어가 떨어질때까지 반복, 다른... "
790,"양상만 반복 될 것이 뻔하거든요. 또, 철학이나 경제 도서는 잘 안읽히는데 이야기나 소설은 그냥... 과 브레인스토밍 을 같이 연관지어서 스토리보드 기법 이라는 것 또한 만들어냈는데요, 한가지 주제에 대해... "
791,"리스닝이랑 리딩 두어 번씩 풀어보고, 전날에 라이팅이랑 스피킹 주제 좀 보고 간 게 다였음.... (연필은 다시 안 줌ㅡㅡ;) 라이팅 때도 이 종이에 브레인스토밍을 할 수 있음. 이날 나 포함 두 명이... "
792,"다양한 주제의 질문들이 콤보로 등장한다. 테크놀로지, 명절, 날씨, 쇼핑, 경찰, 농부 등등 생각보다 정해진 범위내에서 출제되므로 모든 스크립트를 짜는 건 무리일지라도 대략적인 브레인스토밍은 할 수... "
793,롤플레잉과 브레인스토밍 . 의제와 학급회의 형식 사용하기 . 어긋난 목표 가지 이해하고 사용하기... 초 이내에 원으로 둘러앉을 수 있을 때까지 반복해서 연습할 수 있다. &lt; 방법  &gt; ~단계를 생략하고... 
794,많은 온라인 학습자는 진부하고 반복적인 정보에 지쳤습니다. 그들은 단지 문제에 대한 답이나... 있는 브레인스토밍된 몇 가지 아이디어에 불과하지만 프로세스는 거의 모든 주제와 산업에 적용됩니다. 즉... 
795,"응집력이 떨어지고, 주제가 모호한 글이 많다. 목적이나 의도가 모호한 글은 처음부터 다시 써야 한다.... 단계로 - 브레인스토밍 : 아이들의 경우에는 일정한 시간 동안 혼자 아이디어를 적은 후, 함께 모여... "
796,"참여하고 주제 전문가 및 다른 팀의 구성원은 필요에 따라 초대될 수 있으며, 스크럼 마스터가... 사고방식 브레인스토밍 방법 ① 가능한 많은 아이디어를 생각하고, 타인의 아이디어에 대한 비판 및... "
797,"부동산 탓) 내친구 과학공룡 그레이트북스 세 초부터 지금까지 년 바짝 읽었고, 좋아하는 주제는 진짜 하루에도 다섯 번 이상씩 읽으면서 반복해서 읽었다. 막상 읽은 책 책기둥에 빨간 스티커를 붙이기... "
798,"결과 중심 – 모방과 반복 연습을 통해 늘어남 ◎ 인지주의 작문 이론 – 과정 중심 작문 이론 .... 분석, 주제 설정 및 분석, 자신 분석, 조건 분석, 형태 고려 . 내용 생성하기- 브레인스토밍, 열거하기... "
799,팀원들과 브레인 스토밍 선악이라는 주제를 가지고 팀원분들과 브레인 스토밍을 했다. 우리 팀은... 힘든 반복행동을 시키기 위해 화면을 계속 드래그 하게끔 만들었다. 두번의 노가다를 끝내고 떨어지는... 
800,"브레인스토밍의 본질은 다다익선이다. 가지 원칙을 기억하라. ) 비판,판단 금지 ) 질보다양 ) 아이디어를 베껴라(결합과 개선) ) 자유분방 ) 명 동시 발언 금지 ) 주제에 집중 ) 거친 아이디어 존중)... "
801,"처음 열 군데를 전부 확실히 외운 뒤엔 새로 다른 열 곳을 선택해서 앞의 과정을 똑같이 반복한다. 전체... # 집단 브레인스토밍이 창의성을 증진한다?: 고전적 형태의 브레인스토밍(Brainstorming, 창의적인... "
802,"하나의 주제를 가지고 FTK 멀티 학습자료와 창의활동 프로그램 등을 통해 Presentation, Essay Writing을 강화할 수 있는 반복, 심화, 확장 프로그램으로써 자기주도 학습 습관과 자신감을 한층 더... "
803,) 델파이법 : 특정 주제에 대해 전문가들의 독립적인 의견을 우편전자우편으로 조사한 후 정리된 의견을 다시 전문가들에게 배포하는 과정을 반복함으로써 의견을 수렴해 최종안을 만드는 방법 -장점... 
804,"브릭독서 진짜 독서가 가능한 독서법으로, '책을 반복해서 읽고 해석하고, 대화와 소통을 통해 얼개를... 브레인스토밍과 주제망을 완성할 수 있는 것은 배경지식과 정보를 적절하게 조합하고 개인의 생각과... "
805,"- 상대의 말 을 반복하면서 정리, 상대가 한 말을 있는 그대로 받아들이고 이해하려는 노력이... 브레인스토밍, 차 연상키워드  코카콜라와 평창 동계올림픽:광고 상상법-광고는 재밌다. 부담스럽지 않고... "
806,"&lt;아이디어 발산 때 쓸 수 있는 방법&gt; ) 브레인스토밍: 모든 아이디어를 허용적으로 받아들인다, 절대 비판은 안 된다, 많으면 많을 수록 좋다 등의 원칙을 미리 세워둔다. ) 브레인 라이팅-자유연상 : 모둠별로... "
807,몇권을 반복했는데 살 때 완전 대박나서 편식 없이 전 권을 몇 번이나 반복했는지 모르겠어요 호기심이... 나누며 브레인 스토밍을 하기 좋아요 누리과정 (유치원) 월간 주제에 맞춰 책 읽기를 지도하면 더욱... 
808,"~ 년주기로 반복되는 주제들;..부끄럽다..)  앞서 말했듯이 너무나도 방대한 분야이고, 또 너무... 식의 브레인스토밍을 거쳤구나' '이 과정이 이런식으로 결과물에 영향을 미치게 되었구나' 하며 무릎치며... "
809,그러다 같은 생각을 반복하고 있는 나를 발견했다. 분명히 어제는 반전세 유지해야겠다라고 생각해놓고... 생각정리 도구를 활용하라 &lt;생각정리 도구&gt; 메모장 마인드맵 만다라트 로직트리 브레인스토밍 퀘스천맵... 
810,"아이가 지금 좋아하는 것을 브레인스토밍해보거나 아이가 그동안 좋아했던 책을 쭉 한번 써보고 실패했던 책을 한번 쭉 써보고 그것들의 공통점이 무엇일지 노트에 써볼 수 있다. 주제, 그림체, 색깔, 전개 방식... "
811,⑤ 브레인스토밍 rain storming ~명 정도의 전문가 및 이해관계자가 모여 동등한 조건 아래 무형식으로... 특정 주제에 대해서 전문가 패널을 구성한 후 애매모호하고 추상적인 개념을 세분화하여 반복적으로... 
812,그러면서 순서를 바꾸고 필요없으면 삭제하고를 반복하여 전체 줄기를 먼저 만들어 내는 것이다. 지금 제시된 카드 장은 특별히 어제의 강의와 코칭을 위해 수강생들이 가져온 주제와 관련된 내용들로만... 
813,고공학습) 브레인스토밍 - 범주화 (상위 개념과 하위 개념 - 통합과 계열속성) 마인드맵 기억법... 요약: 주제 → 소제목 → 세부항목 다양한 글 (목차와 학습목표의 중요성) - 수집 나열 - 비교 대조 (공통점 차이점... 
814,"여름을 주제로 물과 관련된 놀이와 활동들을 계획하고 함께 준비했어요~! 여름하면 생각나는 것에 대해 이야기를 나누어 보니 바다, 물놀이, 캠핑, 아이스크림 등 이야기를 나누며 브레인스토밍을... "
815,"글 한편을 쓰기 위해 영화 한 편을 다섯 번 이상 반복해서 봤어요. 영화의 대사를 거의 외울 정도로... 읽을 때 메모를 컴퓨터로 기록해두고, 거기에 저의 생각과 느낌을 자유롭게 펼친 브레인스토밍의 기록을... "
816,"지각에 영향을 미치는 요소: 지각자의 특성, 지각대상의 특성(규모, 강도, 동작, 반복 등 자극의... 제시 반복; 무조건 자극이 조건 자극과 연합하여 나중에는 조건자극만 있어도 침을 흘리는(조건 반응)... "
817,대해 브레인스토밍 → 팀원들에게도 문제의 중요성을 알릴 수 있고 많은 아이디어를 얻을 기회... 작성과 반복 학습법 - 책을 쓰면서 공부 &quot;어떤 것을 완전히 알려거든 그것을 다른 이에게 가르쳐라.... 
818,"그리고 인기투표로 뽑힌 주제를 토대로 지역화 전략을 하면된다고 하였습니다. 평가안내도 포함시켰고, 시간도 제시하였습니다. [브레인 스토밍은 제대로 제시하지 못함] ■ 판서내용 [~]내용은 판서하지... "
819,"몇 번 눈에 띄었지만 다음 책에 밀려 빌렸다 반납을 반복했던 책었는데, 의외의 공간에서 완독했다.... 그리고 얼개를 그냥 머리로 짰는데, 이제는 브레인스토밍과 질문하는 방법을 추가해서 구체적으로 얼개를... "
820,번 반복해서 녹음하다 보면 저절로 외워지는 경우가 많았습니다. 다른 일정 때문에 바쁜 시기에는 기출... 혹시 토플 처음 보시는 분들이 이 후기를 읽으신다면 꼭 하나씩이라도 브레인스토밍 연습하시길... 
821,"원심적사고, 브레인스토밍, 측면적사고, 유츄법, 집단노트기법, 명상등이 있다. &lt;창조적 사고 과정을... 법이라고 하며 명의 참가자가 개씩의 아이디어를 분마다 내는 과정을 번 반복하며, 분간 주제에... "
822,스스로 브레인스토밍해 본다. . KEY EXPRESSIONS: 핵심 표현과 어휘 암기 해당 주제의 스피킹에 필요한 핵심 표현과 어휘를 미리 보며 암기한다. . SPEECH PRACTICE: 본문 내용 반복 청취 및 낭독... 
823,"큰 주제는.. ! 고통(실패) + 고찰 = 발전 을 주기적으로 해서 우상향 돼지 꼬리가 될 거라는 확신을... (즉, 레이달리오 자신이 훌룡하다고 과신하기 보다, 직원들의 뇌, 브레인스토밍적 마인드로 다양한 개별... "
824,'위대한 모험' 주제를 끝마치고 '놀라운 놀이공원' 파트로 넘어왔습니다. 놀이공원은 남녀노소 누구나... 이번 학습 목표는 '브레인스토밍'해보기입니다. 브레인스토밍이 무엇이냐고요? 저도 생소해서 그 의미를... 
825,&quot; -말하는 주제 정하고 분 동안 이야기하기  놀이 후 이야기 나누기  역할 바꿔서 다시 경청 놀이하기...  우리 반에 필요한 역할 브레인스토밍  각 역할이 하는 일 세부적으로 정하기  역할에 필요한 인원... 
826,&gt;글을 써야 할 주제애 대해 알고 있는 모든 것을 브레인스토밍하면서 해당하는 주제의 미니... 타이머를 적절하게 세팅해서 글쓰기와 휴식을 반복하라. ) 글쓰기 목표에 보상을 걸어라.(에어랩 구입!!... 
827,"담은 주제들이 많이 등장하고 있습니다. 따라서 이번 수업은 시각디자인 학과에서 이루어지는... 그래서 먼저 브레인스토밍(이미지 낙서) 과정을 거쳐줍니다. 선정한 단어의 뜻과 연관된 상황, 사물, 개인의 경험... "
828,그럼이 오늘은 독립형 라이팅 주제 한 가지를 연습하기 전에 먼저 반복된 어휘를 바꾸는 연습부터 해... 오늘의 주제는 &quot;돈은 행복을 얻는 비결이다&quot;입니다. 질문 : 돈이 행복의 열쇠입니다. 브레인 스토밍... 
829,강좌 커리큘럼 학습일수 주제 교육 내용 Day 몰입도를 높이는 논리적인 스피치 구조 . 매력적인... 다양한 기법을 통한 의견 제시 스피치 ) 브레인 스토밍 원칙 - 타인의 의견 비판 금지 - 자유분방한... 
830,반복되는 단어는 한 가지만 기록하고 나머지는 모두 삭제한다. ■ 유목화(친구찾기): 유목화는 브레인스토밍한 내용들을 상위유목과 하위유목으로 나누는 작업이다. 예를 들어 사과가 주제일 때 사과의 종류... 
831,() 설문조사 설문조사는 특정 문제나 주제에 대해 다수의 의견을 수집하기 위한 방법이다. 설문조사의 가장 큰 특징은 많은 사람을 대상으로 동일한 질문에 대해 타당성 있는 자료를 수집할 수 있다는 점이다.... 
832,단순 반복 뻔한 그리기 활동만 재미없는 미술 학원은 그만!! 차별화된 아동미술 프로그램으로 아이들의... 맵과 브레인스토밍으로 표현할 주제를 미리 계설 차 스케치 : 표현할 대상을 미리 스케치하고... 
833,"응집성, 주제 밀착력이 약해지며 반복되는 표현이 많이 나올 수 있지요.... 브레인스토밍 T) s: fundamental factors for life 의료, 교육, 삶의 기본적 부분... "
834,주말에는 한주동안 배운 내용들을 복습하고 취약점들 위주로 다시 여러번 반복하는 훈련을 통하여 한결... 일단 매 주제별로 브레인스토밍을 먼저 하고 이 내용을 한글로 정리한게 도움이 많이 되었어요. 사실... 
835,깊게 파고자 하는 주제 혹은 기술을 어떻게 습득할 것인지 조사하는 데서 시작하라. 어떻게 하면 조사를... 그런 다음 그 아래에 배워야 할 것을 모조리 브레인 스토밍해서 써 넣어라. ' 어떻게' 학습할 것인가?... 
836,"학생들은 반복 훈련에 의해 미술가나 디자이너가 되는 데 필요한 능력들을 기르는 교육을 받음, 미술을... 문제나 주제를 검토, 해체, 분류 아이디어 탐색 브레인스토밍 등을 통해 문제 해결을 위한 아이디어를... "
837,"표현을 암기하고 반복하면서 본인의 것으로 만드는 과정, 지문이나 책을 듣고 읽은 뒤 본인의 생각을... 문법 첨삭은 물론 피드백과 브레인스토밍을 통해 주제, 글의 정보를 정리하는 법을 가르치며 더... "
838,사고과정이 반복해서 일어나면서 상상력이 발달함 - 유치원에 다니는 만~세 시기는 사고와 언어를... 창의성을 길러주는 사고 기법 브레인 스토밍 주어진 문제 해결을 위해 최대한 많은 아이디어를 여럿이 함께... 
839,"현재, 우리 고장의 환경 문제와 환경 쟁점 찾기 ▶ 현재, 우리 고장 환경 주제 찾기(브레인스토밍) 환경... 하지만 광포만 개발과 보존은 년 초반부터 년이상 산업단지 개발 추진과 중단이 반복되며... "
840,흠...비슷한 종류의 책을 찾아 계속 읽어서 반복 학습으로 머릿속에 기억시켜야 하는가? +그래서 작가의... 문제와 관련 없는 다양한 주제를 통해 아이디어를 떠올려보는 방법인데 '브레인 스토밍'과 같은... 
841,"③내용,주제 ④환경 )보건교육의 교수 ①학습자 요인 : 준비,전략,지각,심리적 가장 큰 요인 : 동기... 필요 반복해서 보여주기 ·브레인스토밍 : 답X 의견O 특정 문제 중심으로 가능한 모든 면의 검토를 넓게... "
842,첫 단원을 시작할 때 Big Idea 를 제시해주어 아이들과 주제에 대해 브레인스토밍을 유도할 수 있는게... 발견하고 반복해서 읽는 것이 아닐까 싶어요. 이러한 사이트 워드들이 어떻게 사용되어야 하는지... 
843,) 주제 분석 및 설정 ) 독자 분석 및 설정 ) 자신 분석 ) 조건 분석하기 ) 형태 고려하기 ) 목적 분석 및 설정 - 내용 생성: ) 브레인스토밍- 범주 없음 ) 열거하기- 범주 있음 ) 마인드맵 ) 면담하기 )... 
844,"생활 브레인스토밍' 환경과 생활의 소주제로 물, 돌과 흙, 공기와 바람, 빛과 소리가 있어요. 주제를... 이처럼 지표면에 있는 물은 증발하여 공기 중으로 갔다가 다시 땅으로 떨어지는 과정을 반복해요. 이렇게... "
845,하루종일 아이들과 붙어있다가 반복해서 한글공부시키고 격려하는데.. 긍정적 기운을 주기 위해서는... 집안일에 대해서 브레인스토밍하고 '설겆이 꽃이 피었습니다. '빨래꽃이 피었습니다.'로 하고 제대로... 
846,"마음으로 주제에 대하여 창의적이거나 실행 가능한 선택을 한다. 아이디어 간의 연관성을 보기 위해 직관과 연상의 힘을 자유롭게 사용하도록 한다. © hainguyenrp, 출처 Pixaay 앞서서 &quot;브레인스토밍&quot;에 대해... "
847,"통해 주제와 관련된 내용을 생성할 수 있다. 관련 자료 찾기·정리, 브레인스토밍, 전문가와의 협의 내용... 관계: 보완, 반복, 대체, 모순, 강조, 화맥 조절 언어적 메시지와 함께 사용 언어적 메시지 없이 따로... "
848,"새롭고 어려운 주제에 열정적인 모습을 보이며 지식을 획득해낼 때 성취감을 느낍니다. 분석적인 토론, 브레인스토밍 등 다른 사람들과 함께 공부하는 것을 추천합니다. ENTP 발명가형 어려운 문제를 해결하고... "
849,이 검사에서는 어떤 소리를 반복해서 들을수록 독창적인 심상이 떠오른다는 것을 가정하고 있다.... 대한 브레인스토밍을 한다. 이렇게 비가 억수같이 쏟아지는 날에는 '빗소리'를 주제로 창의성을 측정할 수... 
850,찾는 브레인스토밍 - 도표를 이용해 글을 분석하는 과정 - 부분이 아닌 글의 전체를 이해하고 자신의... 있는 주제 선별 - 자신의 입장을 정리 해 보는 학습 - 풍부한 어휘를 습득할 수 있도록 도움 뮤엠만의... 
851,"데이타 주제(sujects)들이라고 한다. 예를 들면 영업지역, 고객, 주문, 제품, 부품, 재료, 납품업자... 기술추세, 기회, 위협 등의 확인은 최초의 브레인스토밍(Brainstorming)에서 수행될 수 있다. 이러한... "
852,"참신하면서도 다양한 주제가 쏟아져 나왔고, 단순한 아이디어 구상에 그치지 않고 실제 적용가능한 수준으로 만들어 낸 팀 모두 이날의 주인공이었습니다. (박수!) “타성에 젖어서 반복되는 일만 하다가... "
853,아이의 학업성적 결과보다 무엇을 배웠고 얻는 교훈을 대화의 주제로 삼아 이야기를 나누고... 모든 싸이클이 반복되면 기업가정신이 향상된다. -아이와 함께 할수 있는 관찰수업- 집 밖으로 나가 관찰하게 하라... 
854,기출문제를 반복해서 연습했다고 해요.수련선생님께서 주신 브레인스토밍 리스트로 시간을 재면서... 선생님께서 주신 템플릿으로 어렵다고 생각되는 주제를 눈으로도 읽고 심지어 직접 녹음해서 계속... 
855,학습 주제의 몰입하게 하는 것 - 재미있는 강의를 하려면 강사 자신이 강의 자체를 즐길 수 있어야함... 왜-만약-어떻게?) - 브레인스토밍 질문(창의적 질문) * 아이 컨텍트 - 교사와 학생 간 눈 맞추기... 
856, 모티프(Motif) 영화에 반복적으로 나오면서 그 의미가 확장되어 영화의 주제를 함축할 수 있는 소재.  키(Key) 이미지 영화에서 가장 인상적인 장면  브레인스토밍(이라고 쓰고 '친구들의 뇌 빌리기'라고... 
857,팀원의 주제를 선정하자고 하였다. 우리 팀원은 각각 증권사은행여신보험 등등 각기 다른 직무를... 아이디어 회의나 브레인스토밍같은 것을 진행할 때 같이 하는 사람들이 많아지거나 지나치게 한... 
858,"#지식Editor #퍼실리테이션 #Facilitation #이이스브레이킹 #그라운드룰 #팀빌딩 #브레인스토밍 #브레인라이... (주제의 적합성 검토, 구성원의 적절성, 시간과 진행 절차 등에 대한 고민) * 사후관리도 충분하지 못해... "
859,"같이 브레인스토밍도 해주셨어요. 예를 들어 가장 큰 건물을 설명해 보라고 하는 질문에 건물 높이와... 정말 모르겠는 주제는 뭘 말해야 할지 감이 안 잡히는 경우가 있는데, 이제는 어떤 내용을 말해야... "
860,"주제돌림 말하기 등을 활용해서 충분히 브레인 스토밍하고, 교사는 이를 칠판에 정리한다. 그 다음에는... 이를 ~회 반복하게 한다. . 선생님이 '평화'라고 말하면 아이들은 &quot;놀욕때빼험따로부터 자신과 친구를... "
